,MESS_DATUM,FX,FM,SDK,NM,VPM,PM,TMK,UPM,TXK,TNK,TGK
3731,1964-08-18,-1.0,-1.0,4.9,-1.0,-1.0,-1.0,14.8,-1.0,24.3,11.6,-1.0
3732,1964-08-19,-1.0,-1.0,5.8,-1.0,-1.0,-1.0,15.2,-1.0,18.4,12.9,-1.0
3733,1964-08-20,-1.0,-1.0,4.1,-1.0,-1.0,-1.0,14.4,-1.0,18.1,11.8,-1.0
3734,1964-08-21,-1.0,-1.0,6.1,-1.0,-1.0,-1.0,15.6,-1.0,23.0,9.2,-1.0
3735,1964-08-22,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,14.6,-1.0,16.3,13.7,-1.0
3736,1964-08-23,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,14.6,-1.0,18.7,11.6,-1.0
3737,1964-08-24,-1.0,-1.0,8.6,-1.0,-1.0,-1.0,16.6,-1.0,21.6,9.1,-1.0
3738,1964-08-25,-1.0,-1.0,10.6,-1.0,-1.0,-1.0,19.3,-1.0,24.6,12.5,-1.0
3739,1964-08-26,-1.0,-1.0,12.7,-1.0,-1.0,-1.0,21.3,-1.0,27.8,13.3,-1.0
3740,1964-08-27,-1.0,-1.0,11.8,-1.0,-1.0,-1.0,23.1,-1.0,30.0,14.4,-1.0
3741,1964-08-28,-1.0,-1.0,12.0,-1.0,-1.0,-1.0,25.3,-1.0,31.6,19.0,-1.0
3742,1964-08-29,-1.0,-1.0,9.3,-1.0,-1.0,-1.0,19.4,-1.0,28.3,14.6,-1.0
3743,1964-08-30,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,11.4,-1.0,15.0,10.9,-1.0
3744,1964-08-31,-1.0,-1.0,8.8,-1.0,-1.0,-1.0,13.0,-1.0,17.2,7.1,-1.0
3745,1964-09-01,-1.0,-1.0,7.0,-1.0,-1.0,-1.0,12.2,-1.0,15.8,8.2,-1.0
3746,1964-09-02,-1.0,-1.0,12.3,-1.0,-1.0,-1.0,12.9,-1.0,17.0,7.2,-1.0
3747,1964-09-03,-1.0,-1.0,11.9,-1.0,-1.0,-1.0,17.1,-1.0,23.7,7.5,-1.0
3748,1964-09-04,-1.0,-1.0,11.1,-1.0,-1.0,-1.0,19.1,-1.0,25.8,1.3,-1.0
3749,1964-09-05,-1.0,-1.0,8.1,-1.0,-1.0,-1.0,19.2,-1.0,27.1,12.8,-1.0
3750,1964-09-06,-1.0,-1.0,3.8,-1.0,-1.0,-1.0,16.2,-1.0,21.3,13.8,-1.0
3751,1964-09-07,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,12.6,-1.0,15.1,11.8,-1.0
3752,1964-09-08,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,14.5,-1.0,16.9,11.8,-1.0
3753,1964-09-09,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,16.6,-1.0,20.2,14.1,-1.0
3754,1964-09-10,-1.0,-1.0,9.4,-1.0,-1.0,-1.0,18.4,-1.0,23.8,14.1,-1.0
3755,1964-09-11,-1.0,-1.0,11.8,-1.0,-1.0,-1.0,19.6,-1.0,26.6,12.2,-1.0
3756,1964-09-12,-1.0,-1.0,4.7,-1.0,-1.0,-1.0,19.4,-1.0,25.0,15.3,-1.0
3757,1964-09-13,-1.0,-1.0,8.3,-1.0,-1.0,-1.0,14.7,-1.0,19.4,10.4,-1.0
3758,1964-09-14,-1.0,-1.0,8.8,-1.0,-1.0,-1.0,18.2,-1.0,24.9,9.9,-1.0
3759,1964-09-15,-1.0,-1.0,10.5,-1.0,-1.0,-1.0,22.4,-1.0,30.0,14.8,-1.0
3760,1964-09-16,-1.0,-1.0,7.2,-1.0,-1.0,-1.0,22.7,-1.0,30.3,15.9,-1.0
3761,1964-09-17,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,15.4,-1.0,23.0,14.1,-1.0
3762,1964-09-18,-1.0,-1.0,4.4,-1.0,-1.0,-1.0,11.8,-1.0,15.8,9.0,-1.0
3763,1964-09-19,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,13.2,-1.0,16.0,10.1,-1.0
3764,1964-09-20,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,11.1,-1.0,13.7,10.0,-1.0
3765,1964-09-21,-1.0,-1.0,5.9,-1.0,-1.0,-1.0,8.8,-1.0,12.0,6.9,-1.0
3766,1964-09-22,-1.0,-1.0,7.2,-1.0,-1.0,-1.0,7.6,-1.0,11.7,2.6,-1.0
3767,1964-09-23,-1.0,-1.0,11.1,-1.0,-1.0,-1.0,9.4,-1.0,16.4,1.3,-1.0
3768,1964-09-24,-1.0,-1.0,11.0,-1.0,-1.0,-1.0,11.9,-1.0,17.6,5.6,-1.0
3769,1964-09-25,-1.0,-1.0,10.9,-1.0,-1.0,-1.0,14.6,-1.0,21.3,5.2,-1.0
3770,1964-09-26,-1.0,-1.0,9.8,-1.0,-1.0,-1.0,14.7,-1.0,21.2,7.1,-1.0
3771,1964-09-27,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,13.3,-1.0,16.6,9.8,-1.0
3772,1964-09-28,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,13.3,-1.0,15.8,12.0,-1.0
3773,1964-09-29,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,12.2,-1.0,15.0,11.4,-1.0
3774,1964-09-30,-1.0,-1.0,4.3,-1.0,-1.0,-1.0,12.8,-1.0,16.8,9.0,-1.0
3775,1964-10-01,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,11.9,-1.0,15.4,9.2,-1.0
3776,1964-10-02,-1.0,-1.0,3.7,-1.0,-1.0,-1.0,12.8,-1.0,16.3,9.0,-1.0
3777,1964-10-03,-1.0,-1.0,4.3,-1.0,-1.0,-1.0,11.8,-1.0,16.4,8.2,-1.0
3778,1964-10-04,-1.0,-1.0,3.4,-1.0,-1.0,-1.0,11.8,-1.0,15.9,8.4,-1.0
3779,1964-10-05,-1.0,-1.0,3.1,-1.0,-1.0,-1.0,12.6,-1.0,18.2,7.2,-1.0
3780,1964-10-06,-1.0,-1.0,8.4,-1.0,-1.0,-1.0,14.1,-1.0,20.0,8.3,-1.0
3781,1964-10-07,-1.0,-1.0,7.8,-1.0,-1.0,-1.0,14.9,-1.0,22.3,9.0,-1.0
3782,1964-10-08,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,9.6,-1.0,14.8,7.6,-1.0
3783,1964-10-09,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,6.8,-1.0,10.4,5.4,-1.0
3784,1964-10-10,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,7.4,-1.0,11.9,5.4,-1.0
3785,1964-10-11,-1.0,-1.0,8.0,-1.0,-1.0,-1.0,8.5,-1.0,13.0,5.9,-1.0
3786,1964-10-12,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,6.1,-1.0,10.2,3.8,-1.0
3787,1964-10-13,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,3.7,-1.0,7.0,1.7,-1.0
3788,1964-10-14,-1.0,-1.0,0.1,-1.0,-1.0,-1.0,3.4,-1.0,6.4,0.3,-1.0
3789,1964-10-15,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,7.6,-1.0,12.4,-0.9,-1.0
3790,1964-10-16,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,9.2,-1.0,13.6,5.0,-1.0
3791,1964-10-17,-1.0,-1.0,2.8,-1.0,-1.0,-1.0,6.9,-1.0,9.8,5.6,-1.0
3792,1964-10-18,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,5.1,-1.0,6.3,4.5,-1.0
3793,1964-10-19,-1.0,-1.0,0.1,-1.0,-1.0,-1.0,5.4,-1.0,6.6,3.9,-1.0
3794,1964-10-20,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,4.4,-1.0,5.2,3.6,-1.0
3795,1964-10-21,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,3.4,-1.0,5.3,2.8,-1.0
3796,1964-10-22,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,5.1,-1.0,6.0,2.6,-1.0
3797,1964-10-23,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,5.8,-1.0,9.9,4.0,-1.0
3798,1964-10-24,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,4.0,-1.0,5.3,2.9,-1.0
3799,1964-10-25,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,3.7,-1.0,4.8,2.3,-1.0
3800,1964-10-26,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,4.2,-1.0,5.2,2.8,-1.0
3801,1964-10-27,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,6.2,-1.0,7.2,3.3,-1.0
3802,1964-10-28,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,7.4,-1.0,10.1,4.0,-1.0
3803,1964-10-29,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,5.6,-1.0,10.3,3.1,-1.0
3804,1964-10-30,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,6.4,-1.0,7.4,5.0,-1.0
3805,1964-10-31,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,5.3,-1.0,7.3,4.4,-1.0
3806,1964-11-01,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,5.6,-1.0,7.0,4.8,-1.0
3807,1964-11-02,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,4.6,-1.0,5.8,3.5,-1.0
3808,1964-11-03,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,4.5,-1.0,6.2,3.0,-1.0
3809,1964-11-04,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,2.9,-1.0,4.1,1.4,-1.0
3810,1964-11-05,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,2.6,-1.0,3.6,1.7,-1.0
3811,1964-11-06,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,4.0,-1.0,4.8,2.3,-1.0
3812,1964-11-07,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,2.2,-1.0,4.3,1.3,-1.0
3813,1964-11-08,-1.0,-1.0,4.3,-1.0,-1.0,-1.0,2.2,-1.0,5.4,-1.1,-1.0
3814,1964-11-09,-1.0,-1.0,5.2,-1.0,-1.0,-1.0,3.6,-1.0,7.5,0.2,-1.0
3815,1964-11-10,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,2.8,-1.0,6.8,0.0,-1.0
3816,1964-11-11,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,4.5,-1.0,5.4,1.3,-1.0
3817,1964-11-12,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,6.8,-1.0,8.9,3.1,-1.0
3818,1964-11-13,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,6.0,-1.0,8.6,4.3,-1.0
3819,1964-11-14,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,10.5,-1.0,12.7,3.5,-1.0
3820,1964-11-15,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,10.2,-1.0,14.0,7.7,-1.0
3821,1964-11-16,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,9.0,-1.0,11.5,6.2,-1.0
3822,1964-11-17,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,8.9,-1.0,11.5,7.3,-1.0
3823,1964-11-18,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,8.4,-1.0,11.0,6.0,-1.0
3824,1964-11-19,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,6.8,-1.0,9.0,1.1,-1.0
3825,1964-11-20,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,7.3,-1.0,9.4,6.3,-1.0
3826,1964-11-21,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,6.8,-1.0,8.1,5.8,-1.0
3827,1964-11-22,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,5.5,-1.0,8.0,4.0,-1.0
3828,1964-11-23,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,2.4,-1.0,4.4,-0.6,-1.0
3829,1964-11-24,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,6.7,-1.0,8.2,2.6,-1.0
3830,1964-11-25,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,10.5,-1.0,13.7,8.1,-1.0
3831,1964-11-26,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,8.5,-1.0,9.6,7.0,-1.0
3832,1964-11-27,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,7.1,-1.0,8.7,6.1,-1.0
3833,1964-11-28,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,4.8,-1.0,6.1,4.0,-1.0
3834,1964-11-29,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.6,-1.0,4.4,0.2,-1.0
3835,1964-11-30,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.6,-1.0,1.4,0.2,-1.0
3836,1964-12-01,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.5,-1.0,1.3,0.0,-1.0
3837,1964-12-02,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.3,-1.0,1.1,0.0,-1.0
3838,1964-12-03,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,-0.4,-1.0,1.0,-1.9,-1.0
3839,1964-12-04,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-2.1,-1.0,0.1,-2.8,-1.0
3840,1964-12-05,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.2,-1.0,0.0,-2.9,-1.0
3841,1964-12-06,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,2.1,-1.0,3.8,-2.3,-1.0
3842,1964-12-07,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,3.9,-1.0,5.7,3.0,-1.0
3843,1964-12-08,-1.0,-1.0,7.2,-1.0,-1.0,-1.0,4.3,-1.0,13.8,-1.1,-1.0
3844,1964-12-09,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,3.0,-1.0,9.5,0.0,-1.0
3845,1964-12-10,-1.0,-1.0,7.3,-1.0,-1.0,-1.0,1.0,-1.0,8.4,-1.7,-1.0
3846,1964-12-11,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.8,-1.0,0.8,-2.9,-1.0
3847,1964-12-12,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,1.2,-1.0,3.8,-1.7,-1.0
3848,1964-12-13,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,5.1,-1.0,8.2,-2.4,-1.0
3849,1964-12-14,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,7.8,-1.0,13.0,5.4,-1.0
3850,1964-12-15,-1.0,-1.0,1.7,-1.0,-1.0,-1.0,2.9,-1.0,7.3,0.1,-1.0
3851,1964-12-16,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.7,-1.0,1.8,-1.7,-1.0
3852,1964-12-17,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.1,-1.0,2.8,-1.1,-1.0
3853,1964-12-18,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.8,-1.0,1.4,0.2,-1.0
3854,1964-12-19,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.4,-1.0,1.0,0.0,-1.0
3855,1964-12-20,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.2,-1.0,0.5,-2.0,-1.0
3856,1964-12-21,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-2.5,-1.0,-1.1,-3.1,-1.0
3857,1964-12-22,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.2,-2.6,-1.0
3858,1964-12-23,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-3.0,-1.0,-2.2,-3.4,-1.0
3859,1964-12-24,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,-3.8,-1.0,-2.0,-7.3,-1.0
3860,1964-12-25,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,-4.3,-1.0,-1.8,-5.9,-1.0
3861,1964-12-26,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-4.1,-1.0,-1.7,-4.7,-1.0
3862,1964-12-27,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-7.0,-1.0,-4.4,-7.7,-1.0
3863,1964-12-28,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-7.0,-1.0,-6.2,-8.3,-1.0
3864,1964-12-29,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-7.4,-1.0,-5.0,-8.7,-1.0
3865,1964-12-30,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-4.4,-1.0,0.1,-13.7,-1.0
3866,1964-12-31,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,2.2,-1.0,5.9,-3.9,-1.0
3867,1965-01-01,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,4.7,-1.0,7.4,2.9,-1.0
3868,1965-01-02,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.6,-1.0,3.3,0.9,-1.0
3869,1965-01-03,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.7,-1.0,1.4,-1.0,-1.0
3870,1965-01-04,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.8,-1.0,-0.4,-2.6,-1.0
3871,1965-01-05,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,-3.1,-1.0,-0.8,-8.0,-1.0
3872,1965-01-06,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.3,-1.0,-0.7,-3.7,-1.0
3873,1965-01-07,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,1.4,-0.7,-1.0
3874,1965-01-08,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,5.7,-1.0,6.8,0.9,-1.0
3875,1965-01-09,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,3.5,-1.0,7.2,2.2,-1.0
3876,1965-01-10,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,3.2,-1.0,5.5,1.3,-1.0
3877,1965-01-11,-1.0,-1.0,5.9,-1.0,-1.0,-1.0,3.8,-1.0,11.1,1.0,-1.0
3878,1965-01-12,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,-0.5,-1.0,2.8,-1.6,-1.0
3879,1965-01-13,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,2.0,-1.0,5.9,-2.3,-1.0
3880,1965-01-14,-1.0,-1.0,2.6,-1.0,-1.0,-1.0,1.0,-1.0,5.4,-2.3,-1.0
3881,1965-01-15,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,-0.4,-1.0,3.7,-1.9,-1.0
3882,1965-01-16,-1.0,-1.0,6.2,-1.0,-1.0,-1.0,1.8,-1.0,4.5,-1.9,-1.0
3883,1965-01-17,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,4.5,-1.0,11.6,0.7,-1.0
3884,1965-01-18,-1.0,-1.0,4.8,-1.0,-1.0,-1.0,1.2,-1.0,3.4,-0.6,-1.0
3885,1965-01-19,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.4,-1.3,-1.0
3886,1965-01-20,-1.0,-1.0,5.8,-1.0,-1.0,-1.0,-2.2,-1.0,0.3,-3.7,-1.0
3887,1965-01-21,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,-1.8,-1.0,0.3,-4.0,-1.0
3888,1965-01-22,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.1,-1.0,2.8,-1.9,-1.0
3889,1965-01-23,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.8,-1.0,2.9,0.6,-1.0
3890,1965-01-24,-1.0,-1.0,3.1,-1.0,-1.0,-1.0,1.5,-1.0,4.6,0.4,-1.0
3891,1965-01-25,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.1,-1.0,2.2,0.0,-1.0
3892,1965-01-26,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,0.7,-1.0,3.0,0.0,-1.0
3893,1965-01-27,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.7,-1.0,1.4,-1.5,-1.0
3894,1965-01-28,-1.0,-1.0,0.7,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-2.5,-1.0
3895,1965-01-29,-1.0,-1.0,5.3,-1.0,-1.0,-1.0,1.5,-1.0,6.7,-2.3,-1.0
3896,1965-01-30,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,5.1,-1.0,7.4,-0.3,-1.0
3897,1965-01-31,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,7.6,-1.0,10.4,3.7,-1.0
3898,1965-02-01,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,-0.9,-1.0,9.2,-1.9,-1.0
3899,1965-02-02,-1.0,-1.0,5.1,-1.0,-1.0,-1.0,-3.4,-1.0,-0.9,-4.9,-1.0
3900,1965-02-03,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,-2.8,-1.0,-1.6,-6.1,-1.0
3901,1965-02-04,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.2,-1.0,0.1,-2.8,-1.0
3902,1965-02-05,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.3,-1.0,-0.5,-2.8,-1.0
3903,1965-02-06,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.5,-1.0,-0.6,-2.5,-1.0
3904,1965-02-07,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.8,-1.0,-0.3,-2.3,-1.0
3905,1965-02-08,-1.0,-1.0,1.2,-1.0,-1.0,-1.0,-2.7,-1.0,0.7,-4.9,-1.0
3906,1965-02-09,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,-5.5,-1.0,-3.3,-6.6,-1.0
3907,1965-02-10,-1.0,-1.0,5.5,-1.0,-1.0,-1.0,-6.8,-1.0,-4.4,-13.6,-1.0
3908,1965-02-11,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.8,-1.0,-0.6,-5.3,-1.0
3909,1965-02-12,-1.0,-1.0,7.2,-1.0,-1.0,-1.0,-2.0,-1.0,2.0,-8.6,-1.0
3910,1965-02-13,-1.0,-1.0,1.6,-1.0,-1.0,-1.0,1.9,-1.0,3.4,-2.7,-1.0
3911,1965-02-14,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.2,-1.0,3.2,-0.9,-1.0
3912,1965-02-15,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-2.6,-1.0,-0.9,-3.9,-1.0
